alert_id,symbol,ts_entry,entry_price,direction,stop_price,target_price,risk,reward,rr_ratio,hold_minutes,logic_type,status
26474,NQM6.CME@RITHMIC,2026-05-05T19:59:19.795Z,28136.65,LONG,28136.0,28137.05,0.65,0.4,0.62,6,Phase1_Absorption,LOSS
26475,NQM6.CME@RITHMIC,2026-05-05T19:59:19.975Z,28136.65,LONG,28136.0,28137.05,0.65,0.4,0.62,28,Phase1_Absorption,WIN
26476,NQM6.CME@RITHMIC,2026-05-05T19:59:22.558Z,28136.6,SHORT,28137.25,28136.2,0.65,0.4,0.62,26,Phase1_Absorption,LOSS
26477,NQM6.CME@RITHMIC,2026-05-05T19:59:24.041Z,28134.9,LONG,28134.25,28135.3,0.65,0.4,0.62,12,Phase1_Absorption,LOSS
26478,NQM6.CME@RITHMIC,2026-05-05T19:59:24.058Z,28134.65,LONG,28134.0,28135.05,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26479,NQM6.CME@RITHMIC,2026-05-05T19:59:24.541Z,28135.35,SHORT,28136.0,28134.95,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26480,NQM6.CME@RITHMIC,2026-05-05T19:59:24.541Z,28135.6,SHORT,28136.25,28135.2,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26481,NQM6.CME@RITHMIC,2026-05-05T19:59:24.562Z,28135.85,SHORT,28136.5,28135.45,0.65,0.4,0.62,27,Phase1_Absorption,WIN
26482,NQM6.CME@RITHMIC,2026-05-05T19:59:24.655Z,28135.78,SHORT,28136.5,28135.18,0.72,0.6,0.83,16,Phase1_Absorption,LOSS
26483,NQM6.CME@RITHMIC,2026-05-05T19:59:24.658Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,10,Phase1_Absorption,WIN
26484,NQM6.CME@RITHMIC,2026-05-05T19:59:24.786Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,29,Phase1_Absorption,LOSS
26485,NQM6.CME@RITHMIC,2026-05-05T19:59:24.984Z,28133.9,LONG,28133.25,28134.3,0.65,0.4,0.62,28,Phase1_Absorption,LOSS
26486,NQM6.CME@RITHMIC,2026-05-05T19:59:25.026Z,28133.9,LONG,28133.25,28134.3,0.65,0.4,0.62,23,Phase1_Absorption,WIN
26487,NQM6.CME@RITHMIC,2026-05-05T19:59:27.909Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,24,Phase1_Absorption,LOSS
26488,NQM6.CME@RITHMIC,2026-05-05T19:59:28.248Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,7,Phase1_Absorption,WIN
26489,NQM6.CME@RITHMIC,2026-05-05T19:59:29.799Z,28133.4,LONG,28132.75,28133.8,0.65,0.4,0.62,17,Phase1_Absorption,WIN
26490,NQM6.CME@RITHMIC,2026-05-05T19:59:29.809Z,28133.15,LONG,28132.5,28133.55,0.65,0.4,0.62,15,Phase1_Absorption,LOSS
26491,NQM6.CME@RITHMIC,2026-05-05T19:59:29.914Z,28132.72,LONG,28132.0,28133.32,0.72,0.6,0.83,12,Phase1_Absorption,WIN
26492,NQM6.CME@RITHMIC,2026-05-05T19:59:29.924Z,28132.55,LONG,28131.75,28133.35,0.8,0.8,1.0,11,Phase1_Absorption,LOSS
26493,NQM6.CME@RITHMIC,2026-05-05T19:59:29.959Z,28132.9,LONG,28132.25,28133.3,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
26494,NQM6.CME@RITHMIC,2026-05-05T19:59:30.141Z,28133.4,LONG,28132.75,28133.8,0.65,0.4,0.62,7,Phase1_Absorption,TIMEOUT
26495,NQM6.CME@RITHMIC,2026-05-05T19:59:30.478Z,28133.85,SHORT,28134.5,28133.45,0.65,0.4,0.62,8,Phase1_Absorption,LOSS
26496,NQM6.CME@RITHMIC,2026-05-05T19:59:30.939Z,28132.85,SHORT,28133.5,28132.45,0.65,0.4,0.62,29,Phase1_Absorption,WIN
26497,NQM6.CME@RITHMIC,2026-05-05T19:59:31.524Z,28133.85,SHORT,28134.5,28133.45,0.65,0.4,0.62,18,Phase1_Absorption,WIN
26498,NQM6.CME@RITHMIC,2026-05-05T19:59:32.424Z,28133.85,SHORT,28134.5,28133.45,0.65,0.4,0.62,12,Phase1_Absorption,WIN
26499,NQM6.CME@RITHMIC,2026-05-05T19:59:32.667Z,28133.9,LONG,28133.25,28134.3,0.65,0.4,0.62,8,Phase1_Absorption,TIMEOUT
26500,NQM6.CME@RITHMIC,2026-05-05T19:59:32.866Z,28134.6,SHORT,28135.25,28134.2,0.65,0.4,0.62,29,Phase1_Absorption,LOSS
26501,NQM6.CME@RITHMIC,2026-05-05T19:59:33.077Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,12,Phase1_Absorption,LOSS
26502,NQM6.CME@RITHMIC,2026-05-05T19:59:33.288Z,28134.85,SHORT,28135.5,28134.45,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
26503,NQM6.CME@RITHMIC,2026-05-05T19:59:33.323Z,28135.03,SHORT,28135.75,28134.43,0.72,0.6,0.83,30,Phase1_Absorption,TIMEOUT
26504,NQM6.CME@RITHMIC,2026-05-05T19:59:33.408Z,28135.45,SHORT,28136.25,28134.65,0.8,0.8,1.0,7,Phase1_Absorption,LOSS
26505,NQM6.CME@RITHMIC,2026-05-05T19:59:33.890Z,28135.6,SHORT,28136.25,28135.2,0.65,0.4,0.62,10,Phase1_Absorption,WIN
26506,NQM6.CME@RITHMIC,2026-05-05T19:59:34.930Z,28134.85,SHORT,28135.5,28134.45,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26507,NQM6.CME@RITHMIC,2026-05-05T19:59:34.943Z,28135.1,SHORT,28135.75,28134.7,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26508,NQM6.CME@RITHMIC,2026-05-05T19:59:35.221Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,8,Phase1_Absorption,WIN
26509,NQM6.CME@RITHMIC,2026-05-05T19:59:35.387Z,28135.6,SHORT,28136.25,28135.2,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26510,NQM6.CME@RITHMIC,2026-05-05T19:59:36.608Z,28136.05,LONG,28135.25,28136.85,0.8,0.8,1.0,18,Phase1_Absorption,WIN
26511,NQM6.CME@RITHMIC,2026-05-05T19:59:36.640Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,11,Phase1_Absorption,LOSS
26512,NQM6.CME@RITHMIC,2026-05-05T19:59:37.350Z,28136.7,SHORT,28137.5,28135.9,0.8,0.8,1.0,19,Phase1_Absorption,LOSS
26513,NQM6.CME@RITHMIC,2026-05-05T19:59:37.372Z,28136.78,SHORT,28137.5,28136.18,0.72,0.6,0.83,12,Phase1_Absorption,LOSS
26514,NQM6.CME@RITHMIC,2026-05-05T19:59:37.372Z,28137.1,SHORT,28137.75,28136.7,0.65,0.4,0.62,27,Phase1_Absorption,LOSS
26515,NQM6.CME@RITHMIC,2026-05-05T19:59:37.390Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,11,Phase1_Absorption,WIN
26516,NQM6.CME@RITHMIC,2026-05-05T19:59:37.480Z,28137.15,LONG,28136.5,28137.55,0.65,0.4,0.62,28,Phase1_Absorption,TIMEOUT
26517,NQM6.CME@RITHMIC,2026-05-05T19:59:37.724Z,28138.03,SHORT,28138.75,28137.43,0.72,0.6,0.83,29,Phase1_Absorption,TIMEOUT
26518,NQM6.CME@RITHMIC,2026-05-05T19:59:37.909Z,28138.22,LONG,28137.5,28138.82,0.72,0.6,0.83,26,Phase1_Absorption,WIN
26519,NQM6.CME@RITHMIC,2026-05-05T19:59:38.020Z,28138.15,LONG,28137.5,28138.55,0.65,0.4,0.62,6,Phase1_Absorption,TIMEOUT
26520,NQM6.CME@RITHMIC,2026-05-05T19:59:38.085Z,28138.15,LONG,28137.5,28138.55,0.65,0.4,0.62,25,Phase1_Absorption,WIN
26521,NQM6.CME@RITHMIC,2026-05-05T19:59:38.307Z,28138.03,SHORT,28138.75,28137.43,0.72,0.6,0.83,26,Phase1_Absorption,LOSS
26522,NQM6.CME@RITHMIC,2026-05-05T19:59:38.527Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,19,Phase1_Absorption,TIMEOUT
26523,NQM6.CME@RITHMIC,2026-05-05T19:59:38.739Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,8,Phase1_Absorption,LOSS
26524,NQM6.CME@RITHMIC,2026-05-05T19:59:38.748Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,15,Phase1_Absorption,LOSS
26525,NQM6.CME@RITHMIC,2026-05-05T19:59:39.142Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
26526,NQM6.CME@RITHMIC,2026-05-05T19:59:39.336Z,28137.53,SHORT,28138.25,28136.93,0.72,0.6,0.83,14,Phase1_Absorption,WIN
26527,NQM6.CME@RITHMIC,2026-05-05T19:59:39.634Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,26,Phase1_Absorption,WIN
26528,NQM6.CME@RITHMIC,2026-05-05T19:59:41.358Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,13,Phase1_Absorption,WIN
26529,NQM6.CME@RITHMIC,2026-05-05T19:59:41.431Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,10,Phase1_Absorption,LOSS
26530,NQM6.CME@RITHMIC,2026-05-05T19:59:41.679Z,28137.35,SHORT,28138.0,28136.95,0.65,0.4,0.62,5,Phase1_Absorption,WIN
26531,NQM6.CME@RITHMIC,2026-05-05T19:59:42.879Z,28136.65,LONG,28136.0,28137.05,0.65,0.4,0.62,7,Phase1_Absorption,TIMEOUT
26532,NQM6.CME@RITHMIC,2026-05-05T19:59:43.062Z,28136.6,SHORT,28137.25,28136.2,0.65,0.4,0.62,8,Phase1_Absorption,LOSS
26533,NQM6.CME@RITHMIC,2026-05-05T19:59:43.098Z,28136.6,SHORT,28137.25,28136.2,0.65,0.4,0.62,23,Phase1_Absorption,WIN
26534,NQM6.CME@RITHMIC,2026-05-05T19:59:43.339Z,28136.85,SHORT,28137.5,28136.45,0.65,0.4,0.62,13,Phase1_Absorption,LOSS
26535,NQM6.CME@RITHMIC,2026-05-05T19:59:43.533Z,28136.85,SHORT,28137.5,28136.45,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26536,NQM6.CME@RITHMIC,2026-05-05T19:59:43.796Z,28135.97,LONG,28135.25,28136.57,0.72,0.6,0.83,7,Phase1_Absorption,LOSS
26537,NQM6.CME@RITHMIC,2026-05-05T19:59:43.810Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,23,Phase1_Absorption,TIMEOUT
26538,NQM6.CME@RITHMIC,2026-05-05T19:59:44.110Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26539,NQM6.CME@RITHMIC,2026-05-05T19:59:44.830Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26540,NQM6.CME@RITHMIC,2026-05-05T19:59:44.922Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,25,Phase1_Absorption,WIN
26541,NQM6.CME@RITHMIC,2026-05-05T19:59:44.935Z,28135.22,LONG,28134.5,28135.82,0.72,0.6,0.83,30,Phase1_Absorption,LOSS
26542,NQM6.CME@RITHMIC,2026-05-05T19:59:44.941Z,28136.1,SHORT,28136.75,28135.7,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26543,NQM6.CME@RITHMIC,2026-05-05T19:59:44.942Z,28136.85,SHORT,28137.5,28136.45,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26544,ESM6.CME@RITHMIC,2026-05-05T19:59:44.955Z,7287.35,SHORT,7288.0,7286.95,0.65,0.4,0.62,29,Phase1_Absorption,TIMEOUT
26545,NQM6.CME@RITHMIC,2026-05-05T19:59:44.997Z,28136.7,SHORT,28137.5,28135.9,0.8,0.8,1.0,21,Phase1_Absorption,WIN
26546,NQM6.CME@RITHMIC,2026-05-05T19:59:45.075Z,28136.47,LONG,28135.75,28137.07,0.72,0.6,0.83,14,Phase1_Absorption,WIN
26547,NQM6.CME@RITHMIC,2026-05-05T19:59:45.131Z,28136.4,LONG,28135.75,28136.8,0.65,0.4,0.62,15,Phase1_Absorption,WIN
26548,NQM6.CME@RITHMIC,2026-05-05T19:59:45.160Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,19,Phase1_Absorption,WIN
26549,NQM6.CME@RITHMIC,2026-05-05T19:59:45.200Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,11,Phase1_Absorption,WIN
26550,NQM6.CME@RITHMIC,2026-05-05T19:59:45.206Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,21,Phase1_Absorption,WIN
26551,NQM6.CME@RITHMIC,2026-05-05T19:59:45.239Z,28135.4,LONG,28134.75,28135.8,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26552,NQM6.CME@RITHMIC,2026-05-05T19:59:45.252Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,24,Phase1_Absorption,LOSS
26553,NQM6.CME@RITHMIC,2026-05-05T19:59:45.385Z,28135.85,SHORT,28136.5,28135.45,0.65,0.4,0.62,19,Phase1_Absorption,WIN
26554,NQM6.CME@RITHMIC,2026-05-05T19:59:45.386Z,28136.1,SHORT,28136.75,28135.7,0.65,0.4,0.62,12,Phase1_Absorption,WIN
26555,NQM6.CME@RITHMIC,2026-05-05T19:59:46.070Z,28137.03,SHORT,28137.75,28136.43,0.72,0.6,0.83,17,Phase1_Absorption,WIN
26556,NQM6.CME@RITHMIC,2026-05-05T19:59:46.963Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,16,Phase1_Absorption,WIN
26557,NQM6.CME@RITHMIC,2026-05-05T19:59:46.981Z,28138.1,SHORT,28138.75,28137.7,0.65,0.4,0.62,19,Phase1_Absorption,WIN
26558,NQM6.CME@RITHMIC,2026-05-05T19:59:47.569Z,28138.9,LONG,28138.25,28139.3,0.65,0.4,0.62,29,Phase1_Absorption,WIN
26559,NQM6.CME@RITHMIC,2026-05-05T19:59:47.972Z,28138.65,LONG,28138.0,28139.05,0.65,0.4,0.62,18,Phase1_Absorption,TIMEOUT
26560,NQM6.CME@RITHMIC,2026-05-05T19:59:48.005Z,28138.4,LONG,28137.75,28138.8,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26561,NQM6.CME@RITHMIC,2026-05-05T19:59:48.134Z,28137.1,SHORT,28137.75,28136.7,0.65,0.4,0.62,13,Phase1_Absorption,LOSS
26562,NQM6.CME@RITHMIC,2026-05-05T19:59:49.056Z,28137.65,LONG,28137.0,28138.05,0.65,0.4,0.62,11,Phase1_Absorption,WIN
26563,NQM6.CME@RITHMIC,2026-05-05T19:59:49.209Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26564,NQM6.CME@RITHMIC,2026-05-05T19:59:49.261Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,13,Phase1_Absorption,TIMEOUT
26565,NQM6.CME@RITHMIC,2026-05-05T19:59:49.667Z,28137.9,LONG,28137.25,28138.3,0.65,0.4,0.62,17,Phase1_Absorption,WIN
26566,NQM6.CME@RITHMIC,2026-05-05T19:59:49.712Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,27,Phase1_Absorption,WIN
26567,NQM6.CME@RITHMIC,2026-05-05T19:59:49.922Z,28138.1,SHORT,28138.75,28137.7,0.65,0.4,0.62,21,Phase1_Absorption,TIMEOUT
26568,NQM6.CME@RITHMIC,2026-05-05T19:59:49.924Z,28138.1,SHORT,28138.75,28137.7,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
26569,NQM6.CME@RITHMIC,2026-05-05T19:59:50.113Z,28138.3,LONG,28137.5,28139.1,0.8,0.8,1.0,18,Phase1_Absorption,WIN
26570,NQM6.CME@RITHMIC,2026-05-05T19:59:50.127Z,28137.47,LONG,28136.75,28138.07,0.72,0.6,0.83,28,Phase1_Absorption,WIN
26571,NQM6.CME@RITHMIC,2026-05-05T19:59:50.210Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
26572,NQM6.CME@RITHMIC,2026-05-05T19:59:50.763Z,28137.22,LONG,28136.5,28137.82,0.72,0.6,0.83,22,Phase1_Absorption,LOSS
26573,NQM6.CME@RITHMIC,2026-05-05T19:59:50.897Z,28136.97,LONG,28136.25,28137.57,0.72,0.6,0.83,26,Phase1_Absorption,WIN
26574,NQM6.CME@RITHMIC,2026-05-05T19:59:50.952Z,28136.15,LONG,28135.5,28136.55,0.65,0.4,0.62,9,Phase1_Absorption,LOSS
26575,NQM6.CME@RITHMIC,2026-05-05T19:59:51.009Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,23,Phase1_Absorption,WIN
26576,NQM6.CME@RITHMIC,2026-05-05T19:59:51.018Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26577,NQM6.CME@RITHMIC,2026-05-05T19:59:51.150Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,8,Phase1_Absorption,LOSS
26578,NQM6.CME@RITHMIC,2026-05-05T19:59:51.159Z,28136.7,SHORT,28137.5,28135.9,0.8,0.8,1.0,16,Phase1_Absorption,WIN
26579,NQM6.CME@RITHMIC,2026-05-05T19:59:51.274Z,28137.03,SHORT,28137.75,28136.43,0.72,0.6,0.83,23,Phase1_Absorption,WIN
26580,NQM6.CME@RITHMIC,2026-05-05T19:59:51.289Z,28137.35,SHORT,28138.0,28136.95,0.65,0.4,0.62,25,Phase1_Absorption,LOSS
26581,NQM6.CME@RITHMIC,2026-05-05T19:59:51.337Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,30,Phase1_Absorption,TIMEOUT
26582,NQM6.CME@RITHMIC,2026-05-05T19:59:51.367Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26583,NQM6.CME@RITHMIC,2026-05-05T19:59:51.534Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,6,Phase1_Absorption,LOSS
26584,NQM6.CME@RITHMIC,2026-05-05T19:59:51.540Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,26,Phase1_Absorption,TIMEOUT
26585,NQM6.CME@RITHMIC,2026-05-05T19:59:51.794Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,30,Phase1_Absorption,TIMEOUT
26586,NQM6.CME@RITHMIC,2026-05-05T19:59:52.418Z,28137.15,LONG,28136.5,28137.55,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26587,NQM6.CME@RITHMIC,2026-05-05T19:59:52.993Z,28136.47,LONG,28135.75,28137.07,0.72,0.6,0.83,18,Phase1_Absorption,TIMEOUT
26588,NQM6.CME@RITHMIC,2026-05-05T19:59:53.040Z,28136.85,SHORT,28137.5,28136.45,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26589,NQM6.CME@RITHMIC,2026-05-05T19:59:53.342Z,28135.78,SHORT,28136.5,28135.18,0.72,0.6,0.83,22,Phase1_Absorption,WIN
26590,NQM6.CME@RITHMIC,2026-05-05T19:59:53.342Z,28136.03,SHORT,28136.75,28135.43,0.72,0.6,0.83,21,Phase1_Absorption,WIN
26591,NQM6.CME@RITHMIC,2026-05-05T19:59:53.879Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,28,Phase1_Absorption,WIN
26592,NQM6.CME@RITHMIC,2026-05-05T19:59:53.910Z,28136.6,SHORT,28137.25,28136.2,0.65,0.4,0.62,11,Phase1_Absorption,LOSS
26593,NQM6.CME@RITHMIC,2026-05-05T19:59:53.935Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,9,Phase1_Absorption,LOSS
26594,NQM6.CME@RITHMIC,2026-05-05T19:59:53.967Z,28136.53,SHORT,28137.25,28135.93,0.72,0.6,0.83,17,Phase1_Absorption,LOSS
26595,NQM6.CME@RITHMIC,2026-05-05T19:59:53.991Z,28137.3,SHORT,28138.25,28136.1,0.95,1.2,1.26,30,Phase1_Absorption,TIMEOUT
26596,NQM6.CME@RITHMIC,2026-05-05T19:59:54.096Z,28137.15,LONG,28136.5,28137.55,0.65,0.4,0.62,28,Phase1_Absorption,TIMEOUT
26597,NQM6.CME@RITHMIC,2026-05-05T19:59:54.279Z,28136.9,LONG,28136.25,28137.3,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26598,NQM6.CME@RITHMIC,2026-05-05T19:59:54.370Z,28137.1,SHORT,28137.75,28136.7,0.65,0.4,0.62,19,Phase1_Absorption,TIMEOUT
26599,NQM6.CME@RITHMIC,2026-05-05T19:59:54.391Z,28137.28,SHORT,28138.0,28136.68,0.72,0.6,0.83,27,Phase1_Absorption,LOSS
26600,NQM6.CME@RITHMIC,2026-05-05T19:59:54.468Z,28136.4,LONG,28135.75,28136.8,0.65,0.4,0.62,20,Phase1_Absorption,LOSS
26601,NQM6.CME@RITHMIC,2026-05-05T19:59:54.490Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,21,Phase1_Absorption,WIN
26602,NQM6.CME@RITHMIC,2026-05-05T19:59:54.561Z,28135.97,LONG,28135.25,28136.57,0.72,0.6,0.83,8,Phase1_Absorption,LOSS
26603,NQM6.CME@RITHMIC,2026-05-05T19:59:54.571Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,12,Phase1_Absorption,LOSS
26604,NQM6.CME@RITHMIC,2026-05-05T19:59:55.070Z,28134.97,LONG,28134.25,28135.57,0.72,0.6,0.83,28,Phase1_Absorption,WIN
26605,NQM6.CME@RITHMIC,2026-05-05T19:59:55.179Z,28134.55,LONG,28133.75,28135.35,0.8,0.8,1.0,17,Phase1_Absorption,LOSS
26606,NQM6.CME@RITHMIC,2026-05-05T19:59:55.369Z,28133.85,SHORT,28134.5,28133.45,0.65,0.4,0.62,24,Phase1_Absorption,LOSS
26607,NQM6.CME@RITHMIC,2026-05-05T19:59:55.832Z,28134.95,SHORT,28135.75,28134.15,0.8,0.8,1.0,22,Phase1_Absorption,WIN
26608,NQM6.CME@RITHMIC,2026-05-05T19:59:55.969Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,22,Phase1_Absorption,TIMEOUT
26609,NQM6.CME@RITHMIC,2026-05-05T19:59:55.971Z,28135.72,LONG,28135.0,28136.32,0.72,0.6,0.83,28,Phase1_Absorption,LOSS
26610,NQM6.CME@RITHMIC,2026-05-05T19:59:55.983Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,22,Phase1_Absorption,TIMEOUT
26611,NQM6.CME@RITHMIC,2026-05-05T19:59:56.008Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,28,Phase1_Absorption,WIN
26612,NQM6.CME@RITHMIC,2026-05-05T19:59:56.052Z,28135.47,LONG,28134.75,28136.07,0.72,0.6,0.83,24,Phase1_Absorption,WIN
26613,NQM6.CME@RITHMIC,2026-05-05T19:59:56.139Z,28135.88,SHORT,28136.75,28134.88,0.88,1.0,1.14,14,Phase1_Absorption,LOSS
26614,NQM6.CME@RITHMIC,2026-05-05T19:59:56.187Z,28135.72,LONG,28135.0,28136.32,0.72,0.6,0.83,22,Phase1_Absorption,WIN
26615,NQM6.CME@RITHMIC,2026-05-05T19:59:56.268Z,28135.72,LONG,28135.0,28136.32,0.72,0.6,0.83,29,Phase1_Absorption,LOSS
26616,NQM6.CME@RITHMIC,2026-05-05T19:59:56.286Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,12,Phase1_Absorption,WIN
26617,NQM6.CME@RITHMIC,2026-05-05T19:59:56.726Z,28137.53,SHORT,28138.25,28136.93,0.72,0.6,0.83,18,Phase1_Absorption,TIMEOUT
26618,NQM6.CME@RITHMIC,2026-05-05T19:59:56.810Z,28137.72,LONG,28137.0,28138.32,0.72,0.6,0.83,10,Phase1_Absorption,WIN
26619,NQM6.CME@RITHMIC,2026-05-05T19:59:56.817Z,28137.65,LONG,28137.0,28138.05,0.65,0.4,0.62,30,Phase1_Absorption,TIMEOUT
26620,NQM6.CME@RITHMIC,2026-05-05T19:59:56.934Z,28137.65,LONG,28137.0,28138.05,0.65,0.4,0.62,21,Phase1_Absorption,TIMEOUT
26621,NQM6.CME@RITHMIC,2026-05-05T19:59:56.935Z,28137.4,LONG,28136.75,28137.8,0.65,0.4,0.62,27,Phase1_Absorption,WIN
26622,NQM6.CME@RITHMIC,2026-05-05T19:59:57.035Z,28137.22,LONG,28136.5,28137.82,0.72,0.6,0.83,7,Phase1_Absorption,TIMEOUT
26623,NQM6.CME@RITHMIC,2026-05-05T19:59:57.039Z,28136.72,LONG,28136.0,28137.32,0.72,0.6,0.83,18,Phase1_Absorption,WIN
26624,NQM6.CME@RITHMIC,2026-05-05T19:59:57.041Z,28136.4,LONG,28135.75,28136.8,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26625,NQM6.CME@RITHMIC,2026-05-05T19:59:57.078Z,28136.15,LONG,28135.5,28136.55,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26626,NQM6.CME@RITHMIC,2026-05-05T19:59:57.082Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,7,Phase1_Absorption,WIN
26627,NQM6.CME@RITHMIC,2026-05-05T19:59:57.117Z,28136.45,SHORT,28137.25,28135.65,0.8,0.8,1.0,18,Phase1_Absorption,WIN
26628,NQM6.CME@RITHMIC,2026-05-05T19:59:57.124Z,28136.53,SHORT,28137.25,28135.93,0.72,0.6,0.83,28,Phase1_Absorption,WIN
26629,NQM6.CME@RITHMIC,2026-05-05T19:59:57.141Z,28136.53,SHORT,28137.25,28135.93,0.72,0.6,0.83,24,Phase1_Absorption,WIN
26630,NQM6.CME@RITHMIC,2026-05-05T19:59:57.160Z,28135.47,LONG,28134.75,28136.07,0.72,0.6,0.83,6,Phase1_Absorption,WIN
26631,NQM6.CME@RITHMIC,2026-05-05T19:59:57.160Z,28135.3,LONG,28134.5,28136.1,0.8,0.8,1.0,22,Phase1_Absorption,WIN
26632,NQM6.CME@RITHMIC,2026-05-05T19:59:57.176Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,12,Phase1_Absorption,TIMEOUT
26633,NQM6.CME@RITHMIC,2026-05-05T19:59:57.177Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,21,Phase1_Absorption,WIN
26634,NQM6.CME@RITHMIC,2026-05-05T19:59:57.192Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
26635,NQM6.CME@RITHMIC,2026-05-05T19:59:57.208Z,28134.78,SHORT,28135.5,28134.18,0.72,0.6,0.83,17,Phase1_Absorption,WIN
26636,NQM6.CME@RITHMIC,2026-05-05T19:59:57.251Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
26637,NQM6.CME@RITHMIC,2026-05-05T19:59:57.252Z,28134.15,LONG,28133.5,28134.55,0.65,0.4,0.62,17,Phase1_Absorption,WIN
26638,NQM6.CME@RITHMIC,2026-05-05T19:59:57.277Z,28133.65,LONG,28133.0,28134.05,0.65,0.4,0.62,10,Phase1_Absorption,TIMEOUT
26639,NQM6.CME@RITHMIC,2026-05-05T19:59:57.476Z,28134.88,SHORT,28135.75,28133.88,0.88,1.0,1.14,25,Phase1_Absorption,TIMEOUT
